series_id,series_name,date,year,value
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-02,2024,4.19
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-03,2024,4.23
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-04,2024,4.19
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-05,2024,4.17
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-06,2024,4.15
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-09,2024,4.2
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-10,2024,4.22
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-11,2024,4.26
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-12,2024,4.32
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-13,2024,4.4
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-16,2024,4.39
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-17,2024,4.4
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-18,2024,4.5
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-19,2024,4.57
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-20,2024,4.52
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-23,2024,4.59
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-24,2024,4.59
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-26,2024,4.58
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-27,2024,4.62
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-30,2024,4.55
DGS10,10-Year Treasury Constant Maturity Rate,2024-12-31,2024,4.58
SP500,S&P 500,2015-12-07,2015,2077.07
SP500,S&P 500,2015-12-08,2015,2063.59
SP500,S&P 500,2015-12-09,2015,2047.62
SP500,S&P 500,2015-12-10,2015,2052.23
SP500,S&P 500,2015-12-11,2015,2012.37
SP500,S&P 500,2015-12-14,2015,2021.94
SP500,S&P 500,2015-12-15,2015,2043.41
SP500,S&P 500,2015-12-16,2015,2073.07
SP500,S&P 500,2015-12-17,2015,2041.89
SP500,S&P 500,2015-12-18,2015,2005.55
SP500,S&P 500,2015-12-21,2015,2021.15
SP500,S&P 500,2015-12-22,2015,2038.97
SP500,S&P 500,2015-12-23,2015,2064.29
SP500,S&P 500,2015-12-24,2015,2060.99
SP500,S&P 500,2015-12-28,2015,2056.5
SP500,S&P 500,2015-12-29,2015,2078.36
SP500,S&P 500,2015-12-30,2015,2063.36
SP500,S&P 500,2015-12-31,2015,2043.94
SP500,S&P 500,2016-01-04,2016,2012.66
SP500,S&P 500,2016-01-05,2016,2016.71
SP500,S&P 500,2016-01-06,2016,1990.26
SP500,S&P 500,2016-01-07,2016,1943.09
SP500,S&P 500,2016-01-08,2016,1922.03
SP500,S&P 500,2016-01-11,2016,1923.67
SP500,S&P 500,2016-01-12,2016,1938.68
SP500,S&P 500,2016-01-13,2016,1890.28
SP500,S&P 500,2016-01-14,2016,1921.84
SP500,S&P 500,2016-01-15,2016,1880.33
SP500,S&P 500,2016-01-19,2016,1881.33
SP500,S&P 500,2016-01-20,2016,1859.33
SP500,S&P 500,2016-01-21,2016,1868.99
SP500,S&P 500,2016-01-22,2016,1906.9
SP500,S&P 500,2016-01-25,2016,1877.08
SP500,S&P 500,2016-01-26,2016,1903.63
SP500,S&P 500,2016-01-27,2016,1882.95
SP500,S&P 500,2016-01-28,2016,1893.36
SP500,S&P 500,2016-01-29,2016,1940.24
SP500,S&P 500,2016-02-01,2016,1939.38
SP500,S&P 500,2016-02-02,2016,1903.03
SP500,S&P 500,2016-02-03,2016,1912.53
SP500,S&P 500,2016-02-04,2016,1915.45
SP500,S&P 500,2016-02-05,2016,1880.05
SP500,S&P 500,2016-02-08,2016,1853.44
SP500,S&P 500,2016-02-09,2016,1852.21
SP500,S&P 500,2016-02-10,2016,1851.86
SP500,S&P 500,2016-02-11,2016,1829.08
SP500,S&P 500,2016-02-12,2016,1864.78
SP500,S&P 500,2016-02-16,2016,1895.58
SP500,S&P 500,2016-02-17,2016,1926.82
SP500,S&P 500,2016-02-18,2016,1917.83
SP500,S&P 500,2016-02-19,2016,1917.78
SP500,S&P 500,2016-02-22,2016,1945.5
SP500,S&P 500,2016-02-23,2016,1921.27
SP500,S&P 500,2016-02-24,2016,1929.8
SP500,S&P 500,2016-02-25,2016,1951.7
SP500,S&P 500,2016-02-26,2016,1948.05
SP500,S&P 500,2016-02-29,2016,1932.23
SP500,S&P 500,2016-03-01,2016,1978.35
SP500,S&P 500,2016-03-02,2016,1986.45
SP500,S&P 500,2016-03-03,2016,1993.4
SP500,S&P 500,2016-03-04,2016,1999.99
SP500,S&P 500,2016-03-07,2016,2001.76
SP500,S&P 500,2016-03-08,2016,1979.26
SP500,S&P 500,2016-03-09,2016,1989.26
SP500,S&P 500,2016-03-10,2016,1989.57
SP500,S&P 500,2016-03-11,2016,2022.19
SP500,S&P 500,2016-03-14,2016,2019.64
SP500,S&P 500,2016-03-15,2016,2015.93
SP500,S&P 500,2016-03-16,2016,2027.22
SP500,S&P 500,2016-03-17,2016,2040.59
SP500,S&P 500,2016-03-18,2016,2049.58
SP500,S&P 500,2016-03-21,2016,2051.6
SP500,S&P 500,2016-03-22,2016,2049.8
SP500,S&P 500,2016-03-23,2016,2036.71
SP500,S&P 500,2016-03-24,2016,2035.94
SP500,S&P 500,2016-03-28,2016,2037.05
SP500,S&P 500,2016-03-29,2016,2055.01
SP500,S&P 500,2016-03-30,2016,2063.95
SP500,S&P 500,2016-03-31,2016,2059.74
SP500,S&P 500,2016-04-01,2016,2072.78
SP500,S&P 500,2016-04-04,2016,2066.13
SP500,S&P 500,2016-04-05,2016,2045.17
SP500,S&P 500,2016-04-06,2016,2066.66
SP500,S&P 500,2016-04-07,2016,2041.91
SP500,S&P 500,2016-04-08,2016,2047.6
SP500,S&P 500,2016-04-11,2016,2041.99
SP500,S&P 500,2016-04-12,2016,2061.72
SP500,S&P 500,2016-04-13,2016,2082.42
SP500,S&P 500,2016-04-14,2016,2082.78
SP500,S&P 500,2016-04-15,2016,2080.73
SP500,S&P 500,2016-04-18,2016,2094.34
SP500,S&P 500,2016-04-19,2016,2100.8
SP500,S&P 500,2016-04-20,2016,2102.4
SP500,S&P 500,2016-04-21,2016,2091.48
SP500,S&P 500,2016-04-22,2016,2091.58
SP500,S&P 500,2016-04-25,2016,2087.79
SP500,S&P 500,2016-04-26,2016,2091.7
SP500,S&P 500,2016-04-27,2016,2095.15
SP500,S&P 500,2016-04-28,2016,2075.81
SP500,S&P 500,2016-04-29,2016,2065.3
SP500,S&P 500,2016-05-02,2016,2081.43
SP500,S&P 500,2016-05-03,2016,2063.37
SP500,S&P 500,2016-05-04,2016,2051.12
SP500,S&P 500,2016-05-05,2016,2050.63
SP500,S&P 500,2016-05-06,2016,2057.14
SP500,S&P 500,2016-05-09,2016,2058.69
SP500,S&P 500,2016-05-10,2016,2084.39
SP500,S&P 500,2016-05-11,2016,2064.46
SP500,S&P 500,2016-05-12,2016,2064.11
SP500,S&P 500,2016-05-13,2016,2046.61
SP500,S&P 500,2016-05-16,2016,2066.66
SP500,S&P 500,2016-05-17,2016,2047.21
SP500,S&P 500,2016-05-18,2016,2047.63
SP500,S&P 500,2016-05-19,2016,2040.04
SP500,S&P 500,2016-05-20,2016,2052.32
SP500,S&P 500,2016-05-23,2016,2048.04
SP500,S&P 500,2016-05-24,2016,2076.06
SP500,S&P 500,2016-05-25,2016,2090.54
SP500,S&P 500,2016-05-26,2016,2090.1
SP500,S&P 500,2016-05-27,2016,2099.06
SP500,S&P 500,2016-05-31,2016,2096.96
SP500,S&P 500,2016-06-01,2016,2099.33
SP500,S&P 500,2016-06-02,2016,2105.26
SP500,S&P 500,2016-06-03,2016,2099.13
SP500,S&P 500,2016-06-06,2016,2109.41
SP500,S&P 500,2016-06-07,2016,2112.13
SP500,S&P 500,2016-06-08,2016,2119.12
SP500,S&P 500,2016-06-09,2016,2115.48
SP500,S&P 500,2016-06-10,2016,2096.07
SP500,S&P 500,2016-06-13,2016,2079.06
SP500,S&P 500,2016-06-14,2016,2075.32
SP500,S&P 500,2016-06-15,2016,2071.5
SP500,S&P 500,2016-06-16,2016,2077.99
SP500,S&P 500,2016-06-17,2016,2071.22
SP500,S&P 500,2016-06-20,2016,2083.25
SP500,S&P 500,2016-06-21,2016,2088.9
SP500,S&P 500,2016-06-22,2016,2085.45
SP500,S&P 500,2016-06-23,2016,2113.32
SP500,S&P 500,2016-06-24,2016,2037.41
SP500,S&P 500,2016-06-27,2016,2000.54
SP500,S&P 500,2016-06-28,2016,2036.09
SP500,S&P 500,2016-06-29,2016,2070.77
SP500,S&P 500,2016-06-30,2016,2098.86
SP500,S&P 500,2016-07-01,2016,2102.95
SP500,S&P 500,2016-07-05,2016,2088.55
SP500,S&P 500,2016-07-06,2016,2099.73
SP500,S&P 500,2016-07-07,2016,2097.9
SP500,S&P 500,2016-07-08,2016,2129.9
SP500,S&P 500,2016-07-11,2016,2137.16
SP500,S&P 500,2016-07-12,2016,2152.14
SP500,S&P 500,2016-07-13,2016,2152.43
SP500,S&P 500,2016-07-14,2016,2163.75
SP500,S&P 500,2016-07-15,2016,2161.74
SP500,S&P 500,2016-07-18,2016,2166.89
SP500,S&P 500,2016-07-19,2016,2163.78
SP500,S&P 500,2016-07-20,2016,2173.02
SP500,S&P 500,2016-07-21,2016,2165.17
SP500,S&P 500,2016-07-22,2016,2175.03
SP500,S&P 500,2016-07-25,2016,2168.48
SP500,S&P 500,2016-07-26,2016,2169.18
SP500,S&P 500,2016-07-27,2016,2166.58
SP500,S&P 500,2016-07-28,2016,2170.06
SP500,S&P 500,2016-07-29,2016,2173.6
SP500,S&P 500,2016-08-01,2016,2170.84
SP500,S&P 500,2016-08-02,2016,2157.03
SP500,S&P 500,2016-08-03,2016,2163.79
SP500,S&P 500,2016-08-04,2016,2164.25
SP500,S&P 500,2016-08-05,2016,2182.87
SP500,S&P 500,2016-08-08,2016,2180.89
SP500,S&P 500,2016-08-09,2016,2181.74
SP500,S&P 500,2016-08-10,2016,2175.49
SP500,S&P 500,2016-08-11,2016,2185.79
SP500,S&P 500,2016-08-12,2016,2184.05
SP500,S&P 500,2016-08-15,2016,2190.15
SP500,S&P 500,2016-08-16,2016,2178.15
SP500,S&P 500,2016-08-17,2016,2182.22
SP500,S&P 500,2016-08-18,2016,2187.02
SP500,S&P 500,2016-08-19,2016,2183.87
SP500,S&P 500,2016-08-22,2016,2182.64
SP500,S&P 500,2016-08-23,2016,2186.9
SP500,S&P 500,2016-08-24,2016,2175.44
SP500,S&P 500,2016-08-25,2016,2172.47
SP500,S&P 500,2016-08-26,2016,2169.04
SP500,S&P 500,2016-08-29,2016,2180.38
SP500,S&P 500,2016-08-30,2016,2176.12
SP500,S&P 500,2016-08-31,2016,2170.95
SP500,S&P 500,2016-09-01,2016,2170.86
SP500,S&P 500,2016-09-02,2016,2179.98
SP500,S&P 500,2016-09-06,2016,2186.48
SP500,S&P 500,2016-09-07,2016,2186.16
SP500,S&P 500,2016-09-08,2016,2181.3
SP500,S&P 500,2016-09-09,2016,2127.81
SP500,S&P 500,2016-09-12,2016,2159.04
SP500,S&P 500,2016-09-13,2016,2127.02
SP500,S&P 500,2016-09-14,2016,2125.77
SP500,S&P 500,2016-09-15,2016,2147.26
SP500,S&P 500,2016-09-16,2016,2139.16
SP500,S&P 500,2016-09-19,2016,2139.12
SP500,S&P 500,2016-09-20,2016,2139.76
SP500,S&P 500,2016-09-21,2016,2163.12
SP500,S&P 500,2016-09-22,2016,2177.18
SP500,S&P 500,2016-09-23,2016,2164.69
SP500,S&P 500,2016-09-26,2016,2146.1
SP500,S&P 500,2016-09-27,2016,2159.93
SP500,S&P 500,2016-09-28,2016,2171.37
SP500,S&P 500,2016-09-29,2016,2151.13
SP500,S&P 500,2016-09-30,2016,2168.27
SP500,S&P 500,2016-10-03,2016,2161.2
SP500,S&P 500,2016-10-04,2016,2150.49
SP500,S&P 500,2016-10-05,2016,2159.73
SP500,S&P 500,2016-10-06,2016,2160.77
SP500,S&P 500,2016-10-07,2016,2153.74
SP500,S&P 500,2016-10-10,2016,2163.66
SP500,S&P 500,2016-10-11,2016,2136.73
SP500,S&P 500,2016-10-12,2016,2139.18
SP500,S&P 500,2016-10-13,2016,2132.55
SP500,S&P 500,2016-10-14,2016,2132.98
SP500,S&P 500,2016-10-17,2016,2126.5
SP500,S&P 500,2016-10-18,2016,2139.6
SP500,S&P 500,2016-10-19,2016,2144.29
SP500,S&P 500,2016-10-20,2016,2141.34
SP500,S&P 500,2016-10-21,2016,2141.16
SP500,S&P 500,2016-10-24,2016,2151.33
SP500,S&P 500,2016-10-25,2016,2143.16
SP500,S&P 500,2016-10-26,2016,2139.43
SP500,S&P 500,2016-10-27,2016,2133.04
SP500,S&P 500,2016-10-28,2016,2126.41
SP500,S&P 500,2016-10-31,2016,2126.15
SP500,S&P 500,2016-11-01,2016,2111.72
SP500,S&P 500,2016-11-02,2016,2097.94
SP500,S&P 500,2016-11-03,2016,2088.66
SP500,S&P 500,2016-11-04,2016,2085.18
SP500,S&P 500,2016-11-07,2016,2131.52
SP500,S&P 500,2016-11-08,2016,2139.56
SP500,S&P 500,2016-11-09,2016,2163.26
SP500,S&P 500,2016-11-10,2016,2167.48
SP500,S&P 500,2016-11-11,2016,2164.45
SP500,S&P 500,2016-11-14,2016,2164.2
SP500,S&P 500,2016-11-15,2016,2180.39
SP500,S&P 500,2016-11-16,2016,2176.94
SP500,S&P 500,2016-11-17,2016,2187.12
SP500,S&P 500,2016-11-18,2016,2181.9
SP500,S&P 500,2016-11-21,2016,2198.18
SP500,S&P 500,2016-11-22,2016,2202.94
SP500,S&P 500,2016-11-23,2016,2204.72
SP500,S&P 500,2016-11-25,2016,2213.35
SP500,S&P 500,2016-11-28,2016,2201.72
SP500,S&P 500,2016-11-29,2016,2204.66
SP500,S&P 500,2016-11-30,2016,2198.81
SP500,S&P 500,2016-12-01,2016,2191.08
SP500,S&P 500,2016-12-02,2016,2191.95
SP500,S&P 500,2016-12-05,2016,2204.71
SP500,S&P 500,2016-12-06,2016,2212.23
SP500,S&P 500,2016-12-07,2016,2241.35
SP500,S&P 500,2016-12-08,2016,2246.19
SP500,S&P 500,2016-12-09,2016,2259.53
SP500,S&P 500,2016-12-12,2016,2256.96
SP500,S&P 500,2016-12-13,2016,2271.72
SP500,S&P 500,2016-12-14,2016,2253.28
SP500,S&P 500,2016-12-15,2016,2262.03
SP500,S&P 500,2016-12-16,2016,2258.07
SP500,S&P 500,2016-12-19,2016,2262.53
SP500,S&P 500,2016-12-20,2016,2270.76
SP500,S&P 500,2016-12-21,2016,2265.18
SP500,S&P 500,2016-12-22,2016,2260.96
SP500,S&P 500,2016-12-23,2016,2263.79
SP500,S&P 500,2016-12-27,2016,2268.88
SP500,S&P 500,2016-12-28,2016,2249.92
SP500,S&P 500,2016-12-29,2016,2249.26
SP500,S&P 500,2016-12-30,2016,2238.83
SP500,S&P 500,2017-01-03,2017,2257.83
SP500,S&P 500,2017-01-04,2017,2270.75
SP500,S&P 500,2017-01-05,2017,2269.0
SP500,S&P 500,2017-01-06,2017,2276.98
SP500,S&P 500,2017-01-09,2017,2268.9
SP500,S&P 500,2017-01-10,2017,2268.9
SP500,S&P 500,2017-01-11,2017,2275.32
SP500,S&P 500,2017-01-12,2017,2270.44
SP500,S&P 500,2017-01-13,2017,2274.64
SP500,S&P 500,2017-01-17,2017,2267.89
SP500,S&P 500,2017-01-18,2017,2271.89
SP500,S&P 500,2017-01-19,2017,2263.69
SP500,S&P 500,2017-01-20,2017,2271.31
SP500,S&P 500,2017-01-23,2017,2265.2
SP500,S&P 500,2017-01-24,2017,2280.07
SP500,S&P 500,2017-01-25,2017,2298.37
SP500,S&P 500,2017-01-26,2017,2296.68
SP500,S&P 500,2017-01-27,2017,2294.69
SP500,S&P 500,2017-01-30,2017,2280.9
SP500,S&P 500,2017-01-31,2017,2278.87
SP500,S&P 500,2017-02-01,2017,2279.55
SP500,S&P 500,2017-02-02,2017,2280.85
SP500,S&P 500,2017-02-03,2017,2297.42
SP500,S&P 500,2017-02-06,2017,2292.56
SP500,S&P 500,2017-02-07,2017,2293.08
SP500,S&P 500,2017-02-08,2017,2294.67
SP500,S&P 500,2017-02-09,2017,2307.87
SP500,S&P 500,2017-02-10,2017,2316.1
SP500,S&P 500,2017-02-13,2017,2328.25
SP500,S&P 500,2017-02-14,2017,2337.58
SP500,S&P 500,2017-02-15,2017,2349.25
SP500,S&P 500,2017-02-16,2017,2347.22
SP500,S&P 500,2017-02-17,2017,2351.16
SP500,S&P 500,2017-02-21,2017,2365.38
SP500,S&P 500,2017-02-22,2017,2362.82
SP500,S&P 500,2017-02-23,2017,2363.81
SP500,S&P 500,2017-02-24,2017,2367.34
SP500,S&P 500,2017-02-27,2017,2369.75
SP500,S&P 500,2017-02-28,2017,2363.64
SP500,S&P 500,2017-03-01,2017,2395.96
SP500,S&P 500,2017-03-02,2017,2381.92
SP500,S&P 500,2017-03-03,2017,2383.12
SP500,S&P 500,2017-03-06,2017,2375.31
SP500,S&P 500,2017-03-07,2017,2368.39
SP500,S&P 500,2017-03-08,2017,2362.98
SP500,S&P 500,2017-03-09,2017,2364.87
SP500,S&P 500,2017-03-10,2017,2372.6
SP500,S&P 500,2017-03-13,2017,2373.47
SP500,S&P 500,2017-03-14,2017,2365.45
SP500,S&P 500,2017-03-15,2017,2385.26
SP500,S&P 500,2017-03-16,2017,2381.38
SP500,S&P 500,2017-03-17,2017,2378.25
SP500,S&P 500,2017-03-20,2017,2373.47
SP500,S&P 500,2017-03-21,2017,2344.02
SP500,S&P 500,2017-03-22,2017,2348.45
SP500,S&P 500,2017-03-23,2017,2345.96
SP500,S&P 500,2017-03-24,2017,2343.98
SP500,S&P 500,2017-03-27,2017,2341.59
SP500,S&P 500,2017-03-28,2017,2358.57
SP500,S&P 500,2017-03-29,2017,2361.13
SP500,S&P 500,2017-03-30,2017,2368.06
SP500,S&P 500,2017-03-31,2017,2362.72
SP500,S&P 500,2017-04-03,2017,2358.84
SP500,S&P 500,2017-04-04,2017,2360.16
SP500,S&P 500,2017-04-05,2017,2352.95
SP500,S&P 500,2017-04-06,2017,2357.49
SP500,S&P 500,2017-04-07,2017,2355.54
SP500,S&P 500,2017-04-10,2017,2357.16
SP500,S&P 500,2017-04-11,2017,2353.78
SP500,S&P 500,2017-04-12,2017,2344.93
SP500,S&P 500,2017-04-13,2017,2328.95
SP500,S&P 500,2017-04-17,2017,2349.01
SP500,S&P 500,2017-04-18,2017,2342.19
SP500,S&P 500,2017-04-19,2017,2338.17
SP500,S&P 500,2017-04-20,2017,2355.84
SP500,S&P 500,2017-04-21,2017,2348.69
SP500,S&P 500,2017-04-24,2017,2374.15
SP500,S&P 500,2017-04-25,2017,2388.61
SP500,S&P 500,2017-04-26,2017,2387.45
SP500,S&P 500,2017-04-27,2017,2388.77
SP500,S&P 500,2017-04-28,2017,2384.2
SP500,S&P 500,2017-05-01,2017,2388.33
SP500,S&P 500,2017-05-02,2017,2391.17
SP500,S&P 500,2017-05-03,2017,2388.13
SP500,S&P 500,2017-05-04,2017,2389.52
SP500,S&P 500,2017-05-05,2017,2399.29
SP500,S&P 500,2017-05-08,2017,2399.38
SP500,S&P 500,2017-05-09,2017,2396.92
SP500,S&P 500,2017-05-10,2017,2399.63
SP500,S&P 500,2017-05-11,2017,2394.44
SP500,S&P 500,2017-05-12,2017,2390.9
SP500,S&P 500,2017-05-15,2017,2402.32
SP500,S&P 500,2017-05-16,2017,2400.67
SP500,S&P 500,2017-05-17,2017,2357.03
SP500,S&P 500,2017-05-18,2017,2365.72
SP500,S&P 500,2017-05-19,2017,2381.73
SP500,S&P 500,2017-05-22,2017,2394.02
SP500,S&P 500,2017-05-23,2017,2398.42
SP500,S&P 500,2017-05-24,2017,2404.39
SP500,S&P 500,2017-05-25,2017,2415.07
SP500,S&P 500,2017-05-26,2017,2415.82
SP500,S&P 500,2017-05-30,2017,2412.91
SP500,S&P 500,2017-05-31,2017,2411.8
SP500,S&P 500,2017-06-01,2017,2430.06
SP500,S&P 500,2017-06-02,2017,2439.07
SP500,S&P 500,2017-06-05,2017,2436.1
SP500,S&P 500,2017-06-06,2017,2429.33
SP500,S&P 500,2017-06-07,2017,2433.14
SP500,S&P 500,2017-06-08,2017,2433.79
SP500,S&P 500,2017-06-09,2017,2431.77
SP500,S&P 500,2017-06-12,2017,2429.39
SP500,S&P 500,2017-06-13,2017,2440.35
SP500,S&P 500,2017-06-14,2017,2437.92
SP500,S&P 500,2017-06-15,2017,2432.46
SP500,S&P 500,2017-06-16,2017,2433.15
SP500,S&P 500,2017-06-19,2017,2453.46
SP500,S&P 500,2017-06-20,2017,2437.03
SP500,S&P 500,2017-06-21,2017,2435.61
SP500,S&P 500,2017-06-22,2017,2434.5
SP500,S&P 500,2017-06-23,2017,2438.3
SP500,S&P 500,2017-06-26,2017,2439.07
SP500,S&P 500,2017-06-27,2017,2419.38
SP500,S&P 500,2017-06-28,2017,2440.69
SP500,S&P 500,2017-06-29,2017,2419.7
SP500,S&P 500,2017-06-30,2017,2423.41
SP500,S&P 500,2017-07-03,2017,2429.01
SP500,S&P 500,2017-07-05,2017,2432.54
SP500,S&P 500,2017-07-06,2017,2409.75
SP500,S&P 500,2017-07-07,2017,2425.18
SP500,S&P 500,2017-07-10,2017,2427.43
SP500,S&P 500,2017-07-11,2017,2425.53
SP500,S&P 500,2017-07-12,2017,2443.25
SP500,S&P 500,2017-07-13,2017,2447.83
SP500,S&P 500,2017-07-14,2017,2459.27
SP500,S&P 500,2017-07-17,2017,2459.14
SP500,S&P 500,2017-07-18,2017,2460.61
SP500,S&P 500,2017-07-19,2017,2473.83
SP500,S&P 500,2017-07-20,2017,2473.45
SP500,S&P 500,2017-07-21,2017,2472.54
SP500,S&P 500,2017-07-24,2017,2469.91
SP500,S&P 500,2017-07-25,2017,2477.13
SP500,S&P 500,2017-07-26,2017,2477.83
SP500,S&P 500,2017-07-27,2017,2475.42
SP500,S&P 500,2017-07-28,2017,2472.1
SP500,S&P 500,2017-07-31,2017,2470.3
SP500,S&P 500,2017-08-01,2017,2476.35
SP500,S&P 500,2017-08-02,2017,2477.57
SP500,S&P 500,2017-08-03,2017,2472.16
SP500,S&P 500,2017-08-04,2017,2476.83
SP500,S&P 500,2017-08-07,2017,2480.91
SP500,S&P 500,2017-08-08,2017,2474.92
SP500,S&P 500,2017-08-09,2017,2474.02
SP500,S&P 500,2017-08-10,2017,2438.21
SP500,S&P 500,2017-08-11,2017,2441.32
SP500,S&P 500,2017-08-14,2017,2465.84
SP500,S&P 500,2017-08-15,2017,2464.61
SP500,S&P 500,2017-08-16,2017,2468.11
SP500,S&P 500,2017-08-17,2017,2430.01
SP500,S&P 500,2017-08-18,2017,2425.55
SP500,S&P 500,2017-08-21,2017,2428.37
SP500,S&P 500,2017-08-22,2017,2452.51
SP500,S&P 500,2017-08-23,2017,2444.04
SP500,S&P 500,2017-08-24,2017,2438.97
SP500,S&P 500,2017-08-25,2017,2443.05
SP500,S&P 500,2017-08-28,2017,2444.24
SP500,S&P 500,2017-08-29,2017,2446.3
SP500,S&P 500,2017-08-30,2017,2457.59
SP500,S&P 500,2017-08-31,2017,2471.65
SP500,S&P 500,2017-09-01,2017,2476.55
SP500,S&P 500,2017-09-05,2017,2457.85
SP500,S&P 500,2017-09-06,2017,2465.54
SP500,S&P 500,2017-09-07,2017,2465.1
SP500,S&P 500,2017-09-08,2017,2461.43
SP500,S&P 500,2017-09-11,2017,2488.11
SP500,S&P 500,2017-09-12,2017,2496.48
SP500,S&P 500,2017-09-13,2017,2498.37
SP500,S&P 500,2017-09-14,2017,2495.62
SP500,S&P 500,2017-09-15,2017,2500.23
SP500,S&P 500,2017-09-18,2017,2503.87
SP500,S&P 500,2017-09-19,2017,2506.65
SP500,S&P 500,2017-09-20,2017,2508.24
SP500,S&P 500,2017-09-21,2017,2500.6
SP500,S&P 500,2017-09-22,2017,2502.22
SP500,S&P 500,2017-09-25,2017,2496.66
SP500,S&P 500,2017-09-26,2017,2496.84
SP500,S&P 500,2017-09-27,2017,2507.04
SP500,S&P 500,2017-09-28,2017,2510.06
SP500,S&P 500,2017-09-29,2017,2519.36
SP500,S&P 500,2017-10-02,2017,2529.12
SP500,S&P 500,2017-10-03,2017,2534.58
SP500,S&P 500,2017-10-04,2017,2537.74
SP500,S&P 500,2017-10-05,2017,2552.07
SP500,S&P 500,2017-10-06,2017,2549.33
SP500,S&P 500,2017-10-09,2017,2544.73
SP500,S&P 500,2017-10-10,2017,2550.64
SP500,S&P 500,2017-10-11,2017,2555.24
SP500,S&P 500,2017-10-12,2017,2550.93
SP500,S&P 500,2017-10-13,2017,2553.17
SP500,S&P 500,2017-10-16,2017,2557.64
SP500,S&P 500,2017-10-17,2017,2559.36
SP500,S&P 500,2017-10-18,2017,2561.26
SP500,S&P 500,2017-10-19,2017,2562.1
SP500,S&P 500,2017-10-20,2017,2575.21
SP500,S&P 500,2017-10-23,2017,2564.98
SP500,S&P 500,2017-10-24,2017,2569.13
SP500,S&P 500,2017-10-25,2017,2557.15
SP500,S&P 500,2017-10-26,2017,2560.4
SP500,S&P 500,2017-10-27,2017,2581.07
SP500,S&P 500,2017-10-30,2017,2572.83
SP500,S&P 500,2017-10-31,2017,2575.26
SP500,S&P 500,2017-11-01,2017,2579.36
SP500,S&P 500,2017-11-02,2017,2579.85
SP500,S&P 500,2017-11-03,2017,2587.84
SP500,S&P 500,2017-11-06,2017,2591.13
SP500,S&P 500,2017-11-07,2017,2590.64
SP500,S&P 500,2017-11-08,2017,2594.38
SP500,S&P 500,2017-11-09,2017,2584.62
SP500,S&P 500,2017-11-10,2017,2582.3
SP500,S&P 500,2017-11-13,2017,2584.84
SP500,S&P 500,2017-11-14,2017,2578.87
SP500,S&P 500,2017-11-15,2017,2564.62
SP500,S&P 500,2017-11-16,2017,2585.64
SP500,S&P 500,2017-11-17,2017,2578.85
SP500,S&P 500,2017-11-20,2017,2582.14
SP500,S&P 500,2017-11-21,2017,2599.03
SP500,S&P 500,2017-11-22,2017,2597.08
SP500,S&P 500,2017-11-24,2017,2602.42
SP500,S&P 500,2017-11-27,2017,2601.42
SP500,S&P 500,2017-11-28,2017,2627.04
SP500,S&P 500,2017-11-29,2017,2626.07
SP500,S&P 500,2017-11-30,2017,2647.58
SP500,S&P 500,2017-12-01,2017,2642.22
SP500,S&P 500,2017-12-04,2017,2639.44
SP500,S&P 500,2017-12-05,2017,2629.57
SP500,S&P 500,2017-12-06,2017,2629.27
SP500,S&P 500,2017-12-07,2017,2636.98
SP500,S&P 500,2017-12-08,2017,2651.5
SP500,S&P 500,2017-12-11,2017,2659.99
SP500,S&P 500,2017-12-12,2017,2664.11
SP500,S&P 500,2017-12-13,2017,2662.85
SP500,S&P 500,2017-12-14,2017,2652.01
SP500,S&P 500,2017-12-15,2017,2675.81
SP500,S&P 500,2017-12-18,2017,2690.16
SP500,S&P 500,2017-12-19,2017,2681.47
SP500,S&P 500,2017-12-20,2017,2679.25
SP500,S&P 500,2017-12-21,2017,2684.57
SP500,S&P 500,2017-12-22,2017,2683.34
SP500,S&P 500,2017-12-26,2017,2680.5
SP500,S&P 500,2017-12-27,2017,2682.62
SP500,S&P 500,2017-12-28,2017,2687.54
SP500,S&P 500,2017-12-29,2017,2673.61
SP500,S&P 500,2018-01-02,2018,2695.81
SP500,S&P 500,2018-01-03,2018,2713.06
SP500,S&P 500,2018-01-04,2018,2723.99
SP500,S&P 500,2018-01-05,2018,2743.15
SP500,S&P 500,2018-01-08,2018,2747.71
SP500,S&P 500,2018-01-09,2018,2751.29
