date,avg_sentiment,sentiment_std,headline_count,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio
2021-12-23,0.083375,0.48202754441154977,8,4,2,2,0.5,0.25
2021-12-24,-0.21299999999999997,0.5186003891594796,12,2,6,4,0.16666666666666666,0.5
2021-12-25,0.032749999999999994,0.3193152271435145,8,2,2,4,0.25,0.25
2021-12-26,0.08416666666666667,0.5113500550385017,12,4,2,6,0.3333333333333333,0.16666666666666666
2021-12-27,0.20040000000000002,0.49576604505408745,15,7,3,5,0.4666666666666667,0.2
2021-12-28,0.19500000000000003,0.5423361503717045,9,5,2,2,0.5555555555555556,0.2222222222222222
2021-12-29,0.07114285714285713,0.4799334775332336,7,3,2,2,0.42857142857142855,0.2857142857142857
2021-12-30,-0.13313333333333333,0.3699072985543939,15,3,6,6,0.2,0.4
2021-12-31,-0.18306666666666663,0.5481358625464346,15,4,9,2,0.26666666666666666,0.6
2022-01-01,-0.20283333333333334,0.7051815132763102,6,2,4,0,0.3333333333333333,0.6666666666666666
2022-01-02,-0.5034285714285714,0.34628497760411975,7,0,5,2,0.0,0.7142857142857143
2022-01-03,0.03126666666666665,0.48715360831593774,15,5,4,6,0.3333333333333333,0.26666666666666666
2022-01-04,0.09962500000000002,0.5562555778211512,8,2,1,5,0.25,0.125
2022-01-05,-0.006545454545454541,0.5586156753325785,11,5,5,1,0.45454545454545453,0.45454545454545453
2022-01-06,-0.2419,0.5178462770617035,10,2,5,3,0.2,0.5
2022-01-07,-0.020333333333333328,0.5677158179934746,9,3,3,3,0.3333333333333333,0.3333333333333333
2022-01-08,0.06423076923076926,0.46888380825213577,13,4,3,6,0.3076923076923077,0.23076923076923078
2022-01-09,0.01807142857142857,0.538940765160373,14,6,5,3,0.42857142857142855,0.35714285714285715
2022-01-10,-0.112,0.5268339396811864,15,3,7,5,0.2,0.4666666666666667
2022-01-11,0.15019999999999994,0.5403709308032242,15,7,3,5,0.4666666666666667,0.2
2022-01-12,-0.04045454545454545,0.5876817784543542,11,5,5,1,0.45454545454545453,0.45454545454545453
2022-01-13,-0.17746153846153845,0.6045689394635673,13,4,7,2,0.3076923076923077,0.5384615384615384
2022-01-14,0.16059999999999997,0.592305037242515,15,8,4,3,0.5333333333333333,0.26666666666666666
2022-01-15,0.04189999999999999,0.5606401995338306,10,4,4,2,0.4,0.4
2022-01-16,-0.052266666666666656,0.5545925746072732,15,4,5,6,0.26666666666666666,0.3333333333333333
2022-01-17,-0.18975,0.3706495264108285,8,1,4,3,0.125,0.5
2022-01-18,-0.03399999999999999,0.5149621345302973,5,1,1,3,0.2,0.2
2022-01-19,-0.3119333333333333,0.5204343607118229,15,3,10,2,0.2,0.6666666666666666
2022-01-20,-0.11787500000000001,0.3630149298385871,8,1,3,4,0.125,0.375
2022-01-21,-0.34783333333333327,0.2744488416201946,6,0,3,3,0.0,0.5
2022-01-22,-0.2081666666666667,0.5363351253336544,6,1,2,3,0.16666666666666666,0.3333333333333333
2022-01-23,0.0628,0.5047749003268684,5,2,2,1,0.4,0.4
2022-01-24,-0.19414285714285714,0.504401767301764,7,2,4,1,0.2857142857142857,0.5714285714285714
2022-01-25,-0.5322000000000001,0.5685887793476055,5,1,4,0,0.2,0.8
2022-01-26,-0.19075,0.5914526306355516,8,2,4,2,0.25,0.5
2022-01-27,0.17542857142857143,0.3458264772699632,7,3,1,3,0.42857142857142855,0.14285714285714285
2022-01-28,-0.059214285714285726,0.5178589321681858,14,5,5,4,0.35714285714285715,0.35714285714285715
2022-01-29,-0.08499999999999999,0.5929020637026466,8,3,3,2,0.375,0.375
2022-01-30,-0.10571428571428575,0.6049244617269204,14,4,7,3,0.2857142857142857,0.5
2022-01-31,0.0460909090909091,0.5941640269396077,11,4,3,4,0.36363636363636365,0.2727272727272727
2022-02-01,0.268875,0.4497988240790066,8,4,1,3,0.5,0.125
2022-02-02,-0.3134285714285715,0.5294921646077044,7,2,5,0,0.2857142857142857,0.7142857142857143
2022-02-03,-0.10185714285714285,0.705516933076126,7,3,4,0,0.42857142857142855,0.5714285714285714
2022-02-04,-0.17693333333333333,0.5575535165430524,15,4,7,4,0.26666666666666666,0.4666666666666667
2022-02-05,0.06742857142857143,0.4376897139690236,7,2,2,3,0.2857142857142857,0.2857142857142857
2022-02-06,0.27166666666666667,0.4742631286021665,12,7,2,3,0.5833333333333334,0.16666666666666666
2022-02-07,0.02679999999999998,0.6676007040140087,5,2,2,1,0.4,0.4
2022-02-08,0.1247142857142857,0.6105109101634232,7,3,2,2,0.42857142857142855,0.2857142857142857
2022-02-09,0.06760000000000002,0.49152660151816807,15,6,6,3,0.4,0.4
2022-02-10,0.04933333333333334,0.4906370009147973,6,2,2,2,0.3333333333333333,0.3333333333333333
2022-02-11,0.0951818181818182,0.5263914547524148,11,4,3,4,0.36363636363636365,0.2727272727272727
2022-02-12,-0.351,0.4570760330623342,5,1,4,0,0.2,0.8
2022-02-13,-0.050785714285714274,0.6757027314719701,14,5,7,2,0.35714285714285715,0.5
2022-02-14,0.12257142857142858,0.4347854845580951,14,5,2,7,0.35714285714285715,0.14285714285714285
2022-02-15,0.07025000000000002,0.5271610285292342,12,5,3,4,0.4166666666666667,0.25
2022-02-16,-0.07822222222222225,0.6443954100119309,9,3,4,2,0.3333333333333333,0.4444444444444444
2022-02-17,0.0845714285714286,0.4996454933726703,7,2,2,3,0.2857142857142857,0.2857142857142857
2022-02-18,0.0398,0.5505019527667454,10,3,3,4,0.3,0.3
2022-02-19,-0.030846153846153843,0.5133622577598665,13,4,4,5,0.3076923076923077,0.3076923076923077
2022-02-20,0.18829999999999997,0.554675891349574,10,5,3,2,0.5,0.3
2022-02-21,-0.2995,0.6353606399967997,8,2,5,1,0.25,0.625
2022-02-22,0.043000000000000003,0.5319186967949143,5,1,1,3,0.2,0.2
2022-02-23,-0.011750000000000002,0.5351824030603534,12,5,4,3,0.4166666666666667,0.3333333333333333
2022-02-24,-0.06790000000000002,0.4049116364508846,10,2,3,5,0.2,0.3
2022-02-25,0.05516666666666666,0.4992457644620867,12,3,3,6,0.25,0.25
2022-02-26,-0.2637272727272727,0.41936525628837945,11,2,7,2,0.18181818181818182,0.6363636363636364
2022-02-27,0.0965454545454545,0.6353061252083697,11,5,3,3,0.45454545454545453,0.2727272727272727
2022-02-28,0.12884615384615386,0.4673766942830744,13,5,2,6,0.38461538461538464,0.15384615384615385
2022-03-01,0.3418,0.3642632289979322,5,2,0,3,0.4,0.0
2022-03-02,0.09840000000000002,0.45830319900937005,10,3,3,4,0.3,0.3
2022-03-03,0.20014285714285715,0.7256032957871283,7,4,2,1,0.5714285714285714,0.2857142857142857
2022-03-04,0.0032222222222222253,0.5930290418221054,9,3,3,3,0.3333333333333333,0.3333333333333333
2022-03-05,0.27410000000000007,0.4357110280908667,10,6,1,3,0.6,0.1
2022-03-06,0.15757142857142856,0.43180848929655313,14,6,3,5,0.42857142857142855,0.21428571428571427
2022-03-07,-0.10953846153846157,0.4767295906109695,13,2,4,7,0.15384615384615385,0.3076923076923077
2022-03-08,0.030333333333333337,0.6071404481744926,15,6,5,4,0.4,0.3333333333333333
2022-03-09,-0.041999999999999996,0.519851627183867,8,1,3,4,0.125,0.375
2022-03-10,0.014999999999999998,0.5319532946531187,14,5,4,5,0.35714285714285715,0.2857142857142857
2022-03-11,0.046875000000000014,0.47094811285321014,8,3,3,2,0.375,0.375
2022-03-12,0.20233333333333334,0.5999962222103291,6,4,1,1,0.6666666666666666,0.16666666666666666
2022-03-13,-0.07855555555555555,0.5462092344310719,9,2,4,3,0.2222222222222222,0.4444444444444444
2022-03-14,0.014399999999999968,0.6516366318739302,5,2,2,1,0.4,0.4
2022-03-15,-0.33849999999999997,0.4459573539459368,14,1,10,3,0.07142857142857142,0.7142857142857143
2022-03-16,-0.09311111111111112,0.5800947001232739,9,3,5,1,0.3333333333333333,0.5555555555555556
2022-03-17,-0.1274285714285714,0.7411038742180156,7,2,3,2,0.2857142857142857,0.42857142857142855
2022-03-18,-0.06683333333333334,0.4835485936534636,12,4,4,4,0.3333333333333333,0.3333333333333333
2022-03-19,-0.18361538461538465,0.4276506632095755,13,2,7,4,0.15384615384615385,0.5384615384615384
2022-03-20,0.162,0.5898421398984647,9,5,2,2,0.5555555555555556,0.2222222222222222
2022-03-21,-0.006777777777777784,0.595983384369434,9,3,4,2,0.3333333333333333,0.4444444444444444
2022-03-22,-0.18025,0.42757585717199187,12,1,5,6,0.08333333333333333,0.4166666666666667
2022-03-23,0.053999999999999986,0.545832239184654,13,4,5,4,0.3076923076923077,0.38461538461538464
2022-03-24,-0.0024285714285714388,0.4268004440574295,7,1,2,4,0.14285714285714285,0.2857142857142857
2022-03-25,0.013999999999999997,0.47425671167778805,15,4,5,6,0.26666666666666666,0.3333333333333333
2022-03-26,0.18150000000000002,0.5458488801857159,12,5,3,4,0.4166666666666667,0.25
2022-03-27,0.06142857142857144,0.5212427000744974,7,3,2,2,0.42857142857142855,0.2857142857142857
2022-03-28,-0.39499999999999996,0.5454601268653833,9,1,7,1,0.1111111111111111,0.7777777777777778
2022-03-29,0.06983333333333334,0.45319418207504236,6,2,1,3,0.3333333333333333,0.16666666666666666
2022-03-30,-0.35344444444444445,0.24646861418399255,9,0,6,3,0.0,0.6666666666666666
2022-03-31,0.009545454545454524,0.5418937836211749,11,4,3,4,0.36363636363636365,0.2727272727272727
2022-04-01,0.05783333333333333,0.4250728957092732,6,3,2,1,0.5,0.3333333333333333
2022-04-02,0.22240000000000001,0.6222421554346829,5,3,1,1,0.6,0.2
2022-04-03,-0.22628571428571428,0.4733077625554414,7,1,4,2,0.14285714285714285,0.5714285714285714
2022-04-04,-0.14681818181818185,0.7686908114686708,11,4,6,1,0.36363636363636365,0.5454545454545454
2022-04-05,0.176625,0.6060381735972932,8,4,2,2,0.5,0.25
2022-04-06,0.13112500000000002,0.5262990560779788,8,4,2,2,0.5,0.25
2022-04-07,-0.152,0.6016657828775991,15,5,8,2,0.3333333333333333,0.5333333333333333
2022-04-08,0.4431,0.4925002989282793,10,7,1,2,0.7,0.1
2022-04-09,0.11139999999999999,0.544245165343708,5,2,1,2,0.4,0.2
2022-04-10,-0.1602857142857143,0.5534532748774078,14,4,7,3,0.2857142857142857,0.5
2022-04-11,-0.07323076923076924,0.5538282155214668,13,4,5,4,0.3076923076923077,0.38461538461538464
2022-04-12,0.04300000000000001,0.6417418261486245,8,3,4,1,0.375,0.5
2022-04-13,0.02800000000000001,0.5434464095014337,15,5,4,6,0.3333333333333333,0.26666666666666666
2022-04-14,-0.005833333333333343,0.5248902627014412,12,3,4,5,0.25,0.3333333333333333
2022-04-15,0.24733333333333332,0.4902357256123493,6,3,1,2,0.5,0.16666666666666666
2022-04-16,0.015307692307692303,0.5489622610913834,13,4,4,5,0.3076923076923077,0.3076923076923077
2022-04-17,-0.09364285714285712,0.4711007743152621,14,2,5,7,0.14285714285714285,0.35714285714285715
2022-04-18,-0.1263076923076923,0.5916433870465362,13,4,7,2,0.3076923076923077,0.5384615384615384
2022-04-19,-0.3071666666666667,0.3928100898228897,6,0,3,3,0.0,0.5
2022-04-20,0.11349999999999999,0.5786266993000384,8,3,3,2,0.375,0.375
2022-04-21,0.074875,0.576792470106388,8,3,3,2,0.375,0.375
2022-04-22,0.087,0.5212424506001908,14,6,5,3,0.42857142857142855,0.35714285714285715
2022-04-23,0.1476,0.6294221953506247,5,3,1,1,0.6,0.2
2022-04-24,-0.08038461538461542,0.5059590791196357,13,5,5,3,0.38461538461538464,0.38461538461538464
2022-04-25,-0.24733333333333338,0.484362623986566,12,2,6,4,0.16666666666666666,0.5
2022-04-26,0.10014285714285713,0.5032095231370569,14,6,4,4,0.42857142857142855,0.2857142857142857
2022-04-27,0.06266666666666666,0.36760068915423244,6,2,1,3,0.3333333333333333,0.16666666666666666
2022-04-28,-0.07133333333333336,0.6720238091020287,9,3,4,2,0.3333333333333333,0.4444444444444444
2022-04-29,0.028571428571428564,0.4829861478837867,7,2,3,2,0.2857142857142857,0.42857142857142855
2022-04-30,-0.2022222222222222,0.42708950402046214,9,1,4,4,0.1111111111111111,0.4444444444444444
2022-05-01,0.09230769230769229,0.5159235060574039,13,4,3,6,0.3076923076923077,0.23076923076923078
2022-05-02,-0.06938461538461539,0.6648252324811309,13,4,5,4,0.3076923076923077,0.38461538461538464
2022-05-03,0.042777777777777755,0.5360883270921355,9,2,2,5,0.2222222222222222,0.2222222222222222
2022-05-04,0.051866666666666665,0.5651411791587589,15,5,4,6,0.3333333333333333,0.26666666666666666
2022-05-05,-0.2008,0.49873860889247384,5,1,2,2,0.2,0.4
2022-05-06,-0.3394666666666667,0.41895599268840134,15,1,9,5,0.06666666666666667,0.6
2022-05-07,0.02416666666666667,0.5574382178023558,6,2,2,2,0.3333333333333333,0.3333333333333333
2022-05-08,-0.05020000000000001,0.48420522508539704,5,2,2,1,0.4,0.4
2022-05-09,0.195,0.4093733015231941,5,2,0,3,0.4,0.0
2022-05-10,0.35544444444444445,0.41124965383301876,9,5,0,4,0.5555555555555556,0.0
2022-05-11,0.032857142857142856,0.609529717233275,7,3,2,2,0.42857142857142855,0.2857142857142857
2022-05-12,-0.16566666666666666,0.5758654356705218,9,3,4,2,0.3333333333333333,0.4444444444444444
2022-05-13,-0.15662499999999996,0.5877268407055393,8,2,5,1,0.25,0.625
2022-05-14,-0.14525,0.5269653688811058,8,2,4,2,0.25,0.5
2022-05-15,-0.11514285714285714,0.45670809683460367,14,3,6,5,0.21428571428571427,0.42857142857142855
2022-05-16,0.03835714285714287,0.5354232843336134,14,5,5,4,0.35714285714285715,0.35714285714285715
2022-05-17,0.04742857142857144,0.5264667945030206,7,3,2,2,0.42857142857142855,0.2857142857142857
2022-05-18,-0.25177777777777777,0.46915769677630187,9,1,5,3,0.1111111111111111,0.5555555555555556
2022-05-19,0.018923076923076928,0.4787047561804077,13,5,5,3,0.38461538461538464,0.38461538461538464
2022-05-20,-0.25762500000000005,0.538281640965025,8,2,4,2,0.25,0.5
2022-05-21,0.008000000000000018,0.6466326623361984,11,4,4,3,0.36363636363636365,0.36363636363636365
2022-05-22,-0.16186666666666666,0.514965167569151,15,4,9,2,0.26666666666666666,0.6
2022-05-23,0.06477777777777778,0.4562624731932755,9,3,2,4,0.3333333333333333,0.2222222222222222
2022-05-24,-0.21869999999999998,0.5663648313783459,10,2,6,2,0.2,0.6
2022-05-25,-0.3038888888888889,0.5600355891468962,9,1,5,3,0.1111111111111111,0.5555555555555556
2022-05-26,-0.1280769230769231,0.5054444350500626,13,2,5,6,0.15384615384615385,0.38461538461538464
2022-05-27,-0.08566666666666665,0.6614778907869863,9,4,5,0,0.4444444444444444,0.5555555555555556
2022-05-28,0.11199999999999999,0.2958181874057104,6,2,0,4,0.3333333333333333,0.0
2022-05-29,-0.14049999999999999,0.6849370044025946,6,2,3,1,0.3333333333333333,0.5
2022-05-30,-0.06354545454545457,0.5979508949130127,11,5,4,2,0.45454545454545453,0.36363636363636365
2022-05-31,0.18199999999999994,0.5988584011395219,14,8,4,2,0.5714285714285714,0.2857142857142857
2022-06-01,-0.11833333333333333,0.6457283226455742,6,2,2,2,0.3333333333333333,0.3333333333333333
2022-06-02,0.043,0.539433499145168,5,2,1,2,0.4,0.2
2022-06-03,-0.20626666666666665,0.4932797622136183,15,4,9,2,0.26666666666666666,0.6
2022-06-04,-0.07578571428571428,0.5178143680704697,14,3,5,6,0.21428571428571427,0.35714285714285715
2022-06-05,0.07344444444444445,0.6397908078253217,9,3,3,3,0.3333333333333333,0.3333333333333333
2022-06-06,0.035153846153846174,0.5480609525338471,13,4,4,5,0.3076923076923077,0.3076923076923077
2022-06-07,-0.177,0.2468774999873419,5,0,2,3,0.0,0.4
2022-06-08,0.2065,0.5451791448689137,6,3,1,2,0.5,0.16666666666666666
2022-06-09,-0.059,0.5682874859317831,10,2,3,5,0.2,0.3
2022-06-10,-0.20783333333333331,0.5256554061936451,12,2,6,4,0.16666666666666666,0.5
2022-06-11,-0.21959999999999996,0.5812626772811067,5,1,3,1,0.2,0.6
2022-06-12,0.1442,0.3952014314606811,15,5,2,8,0.3333333333333333,0.13333333333333333
2022-06-13,-0.08183333333333334,0.3562899313080783,12,2,4,6,0.16666666666666666,0.3333333333333333
2022-06-14,-0.29799999999999993,0.39656195558245955,14,1,7,6,0.07142857142857142,0.5
2022-06-15,-0.01133333333333334,0.45592250803544826,12,4,3,5,0.3333333333333333,0.25
2022-06-16,-0.14075000000000001,0.6093942036601148,12,3,6,3,0.25,0.5
2022-06-17,-0.37200000000000005,0.3560022471839188,6,0,3,3,0.0,0.5
2022-06-18,-0.15512499999999999,0.5112294529576994,8,2,4,2,0.25,0.5
2022-06-19,0.0765,0.46281691844616046,6,2,1,3,0.3333333333333333,0.16666666666666666
2022-06-20,-0.1011818181818182,0.35054609345471766,11,1,2,8,0.09090909090909091,0.18181818181818182
2022-06-21,-0.0731818181818182,0.49896990253557744,11,3,5,3,0.2727272727272727,0.45454545454545453
2022-06-22,-0.0927333333333333,0.5247906339901748,15,4,6,5,0.26666666666666666,0.4
2022-06-23,-0.09728571428571428,0.5141302481744409,14,5,6,3,0.35714285714285715,0.42857142857142855
2022-06-24,0.012909090909090905,0.514350358130614,11,3,3,5,0.2727272727272727,0.2727272727272727
2022-06-25,-0.15855555555555556,0.40376295988832084,9,1,3,5,0.1111111111111111,0.3333333333333333
2022-06-26,0.028538461538461537,0.5117876537824086,13,5,5,3,0.38461538461538464,0.38461538461538464
2022-06-27,-0.2756,0.38617780878761016,5,0,3,2,0.0,0.6
2022-06-28,0.13937500000000003,0.5335385747200344,8,4,2,2,0.5,0.25
2022-06-29,-0.20757142857142855,0.3024218120125471,7,0,3,4,0.0,0.42857142857142855
2022-06-30,0.1356666666666667,0.5066796250336523,12,7,4,1,0.5833333333333334,0.3333333333333333
2022-07-01,0.14171428571428568,0.5276586059144723,14,7,5,2,0.5,0.35714285714285715
2022-07-02,0.02,0.5225912998382835,13,5,3,5,0.38461538461538464,0.23076923076923078
2022-07-03,-0.12266666666666666,0.3182619466204948,6,1,2,3,0.16666666666666666,0.3333333333333333
2022-07-04,0.20380000000000004,0.6153553444961699,5,3,1,1,0.6,0.2
2022-07-05,0.0748,0.6133051442797459,5,2,2,1,0.4,0.4
2022-07-06,-0.12520000000000003,0.417625071086495,5,1,1,3,0.2,0.2
2022-07-07,-0.2804285714285714,0.575533044849977,7,1,3,3,0.14285714285714285,0.42857142857142855
2022-07-08,-0.41600000000000004,0.4500994334588747,5,0,3,2,0.0,0.6
2022-07-09,-0.3902,0.2935450561668515,5,0,3,2,0.0,0.6
2022-07-10,-0.17566666666666667,0.42524345967927596,9,1,4,4,0.1111111111111111,0.4444444444444444
2022-07-11,-0.019799999999999995,0.38374496739371056,5,2,2,1,0.4,0.4
2022-07-12,-0.31200000000000006,0.411850458297669,11,2,7,2,0.18181818181818182,0.6363636363636364
2022-07-13,-0.11091666666666668,0.4565143547147297,12,3,5,4,0.25,0.4166666666666667
2022-07-14,0.13520000000000001,0.6365211701114112,5,2,2,1,0.4,0.4
2022-07-15,0.10113333333333334,0.5471828979505151,15,6,4,5,0.4,0.26666666666666666
2022-07-16,-0.18369230769230765,0.46447593848971064,13,2,7,4,0.15384615384615385,0.5384615384615384
2022-07-17,0.1905,0.5862640190221468,6,3,1,2,0.5,0.16666666666666666
2022-07-18,0.06200000000000001,0.5386741129848361,11,4,3,4,0.36363636363636365,0.2727272727272727
2022-07-19,-0.1310909090909091,0.3146396206918177,11,1,3,7,0.09090909090909091,0.2727272727272727
2022-07-20,-0.13786666666666667,0.5326193852309635,15,3,8,4,0.2,0.5333333333333333
2022-07-21,-0.1497777777777778,0.4740242023825834,9,2,4,3,0.2222222222222222,0.4444444444444444
2022-07-22,-0.0817272727272727,0.5920650455666321,11,4,5,2,0.36363636363636365,0.45454545454545453
2022-07-23,0.14888888888888885,0.6812104014995009,9,5,3,1,0.5555555555555556,0.3333333333333333
2022-07-24,-0.15033333333333332,0.5396026315725305,9,2,3,4,0.2222222222222222,0.3333333333333333
2022-07-25,-0.07953846153846153,0.41572078277465185,13,1,3,9,0.07692307692307693,0.23076923076923078
2022-07-26,0.05166666666666666,0.500946982012946,12,5,4,3,0.4166666666666667,0.3333333333333333
2022-07-27,-0.002363636363636376,0.5956836866537932,11,5,4,2,0.45454545454545453,0.36363636363636365
2022-07-28,-0.1811111111111111,0.2499382145873478,9,0,3,6,0.0,0.3333333333333333
2022-07-29,0.26591666666666663,0.4506499262849225,12,9,2,1,0.75,0.16666666666666666
2022-07-30,0.025545454545454538,0.6112173694580945,11,5,4,2,0.45454545454545453,0.36363636363636365
2022-07-31,-0.31033333333333335,0.2945645373541538,6,0,3,3,0.0,0.5
2022-08-01,0.18050000000000005,0.6719217641532809,8,5,3,0,0.625,0.375
2022-08-02,-0.01290909090909091,0.4838835509800792,11,3,5,3,0.2727272727272727,0.45454545454545453
2022-08-03,-0.14285714285714282,0.4668313576480446,14,2,5,7,0.14285714285714285,0.35714285714285715
2022-08-04,0.42211111111111105,0.351785603899749,9,7,0,2,0.7777777777777778,0.0
2022-08-05,0.029124999999999998,0.45769903945091006,8,2,3,3,0.25,0.375
2022-08-06,0.12614285714285714,0.4865458879683407,14,6,3,5,0.42857142857142855,0.21428571428571427
2022-08-07,-0.21150000000000002,0.44817823159177117,12,3,5,4,0.25,0.4166666666666667
2022-08-08,-0.08945454545454544,0.52678845158875,11,2,5,4,0.18181818181818182,0.45454545454545453
2022-08-09,0.07253333333333334,0.5006548378540516,15,7,4,4,0.4666666666666667,0.26666666666666666
2022-08-10,-0.033416666666666685,0.5243644565884813,12,3,5,4,0.25,0.4166666666666667
2022-08-11,0.2041,0.5024262134881101,10,4,2,4,0.4,0.2
2022-08-12,-0.21186666666666668,0.47180441872009804,15,3,7,5,0.2,0.4666666666666667
2022-08-13,0.179,0.5708924300309706,13,6,2,5,0.46153846153846156,0.15384615384615385
2022-08-14,-0.13906666666666664,0.6191566230038437,15,7,7,1,0.4666666666666667,0.4666666666666667
2022-08-15,0.11359999999999999,0.5872812784347888,5,2,2,1,0.4,0.4
2022-08-16,0.028181818181818197,0.6357036759657472,11,5,4,2,0.45454545454545453,0.36363636363636365
2022-08-17,-0.303,0.3860057570094576,10,0,5,5,0.0,0.5
2022-08-18,0.14227272727272727,0.5754695632106168,11,6,4,1,0.5454545454545454,0.36363636363636365
2022-08-19,0.11576923076923076,0.643544760661105,13,6,4,3,0.46153846153846156,0.3076923076923077
2022-08-20,-0.09523076923076922,0.5551969851392317,13,4,5,4,0.3076923076923077,0.38461538461538464
2022-08-21,-0.15766666666666668,0.6111600990466137,6,2,3,1,0.3333333333333333,0.5
2022-08-22,0.11574999999999999,0.5214386006863265,8,3,2,3,0.375,0.25
2022-08-23,-0.10600000000000002,0.6009051505853481,7,2,3,2,0.2857142857142857,0.42857142857142855
2022-08-24,0.06886666666666666,0.4384539178696412,15,5,3,7,0.3333333333333333,0.2
2022-08-25,0.01789999999999997,0.5367717184965857,10,4,3,3,0.4,0.3
2022-08-26,0.058333333333333334,0.36857699331347316,9,2,1,6,0.2222222222222222,0.1111111111111111
2022-08-27,-0.08779999999999996,0.5111566994851691,15,5,8,2,0.3333333333333333,0.5333333333333333
2022-08-28,-0.22244444444444442,0.5780365713151528,9,2,5,2,0.2222222222222222,0.5555555555555556
2022-08-29,-0.3701818181818183,0.5387078648361872,11,2,8,1,0.18181818181818182,0.7272727272727273
2022-08-30,0.28108333333333335,0.49848670235447845,12,8,2,2,0.6666666666666666,0.16666666666666666
2022-08-31,0.1291111111111111,0.5953357129478385,9,4,3,2,0.4444444444444444,0.3333333333333333
2022-09-01,-0.10633333333333334,0.2352213142269779,6,0,1,5,0.0,0.16666666666666666
2022-09-02,-0.11942857142857144,0.3711926081981596,7,1,1,5,0.14285714285714285,0.14285714285714285
2022-09-03,0.10991666666666665,0.5202292254090469,12,4,4,4,0.3333333333333333,0.3333333333333333
2022-09-04,0.11309999999999998,0.5158754048540531,10,4,2,4,0.4,0.2
2022-09-05,0.2638,0.25144621691327945,5,3,0,2,0.6,0.0
2022-09-06,0.012222222222222209,0.5975317518295111,9,4,4,1,0.4444444444444444,0.4444444444444444
2022-09-07,0.1536153846153846,0.6188200517196064,13,7,4,2,0.5384615384615384,0.3076923076923077
2022-09-08,-0.004166666666666642,0.36060250507541763,6,2,1,3,0.3333333333333333,0.16666666666666666
2022-09-09,0.059000000000000004,0.5310876978966308,15,6,5,4,0.4,0.3333333333333333
2022-09-10,-0.02240000000000001,0.5995598756124733,10,3,3,4,0.3,0.3
2022-09-11,0.05037500000000001,0.6497799490157088,8,3,2,3,0.375,0.25
2022-09-12,-0.1896,0.6000814944655434,5,1,2,2,0.2,0.4
2022-09-13,0.06300000000000001,0.5008153352284652,13,3,3,7,0.23076923076923078,0.23076923076923078
2022-09-14,0.01033333333333332,0.4862637393867902,12,4,3,5,0.3333333333333333,0.25
2022-09-15,-0.09487499999999999,0.4348712247813796,8,2,3,3,0.25,0.375
2022-09-16,0.0679,0.4981743224570647,10,4,4,2,0.4,0.4
2022-09-17,-0.1755,0.67372420173243,6,2,3,1,0.3333333333333333,0.5
2022-09-18,0.06621428571428574,0.4856662637863781,14,5,3,6,0.35714285714285715,0.21428571428571427
2022-09-19,0.037466666666666655,0.5622096541665709,15,6,6,3,0.4,0.4
2022-09-20,-0.2138888888888889,0.5145994666836637,9,3,5,1,0.3333333333333333,0.5555555555555556
2022-09-21,0.22212500000000002,0.33150929204818036,8,3,0,5,0.375,0.0
2022-09-22,-0.14662499999999998,0.7115126617686734,8,3,4,1,0.375,0.5
2022-09-23,0.20049999999999998,0.5452483051653754,8,4,1,3,0.5,0.125
2022-09-24,-0.13577777777777778,0.5318772832566215,9,2,5,2,0.2222222222222222,0.5555555555555556
2022-09-25,0.08086666666666667,0.488807275294622,15,6,3,6,0.4,0.2
2022-09-26,0.09135714285714287,0.5273913460307553,14,5,4,5,0.35714285714285715,0.2857142857142857
2022-09-27,-0.10842857142857142,0.5724896659175758,14,5,7,2,0.35714285714285715,0.5
2022-09-28,-0.0035714285714285943,0.5623806149254755,14,5,4,5,0.35714285714285715,0.2857142857142857
2022-09-29,-0.3444,0.4164004082610871,5,1,4,0,0.2,0.8
2022-09-30,0.16314285714285712,0.5391404976353346,7,3,1,3,0.42857142857142855,0.14285714285714285
2022-10-01,0.5362,0.35595673894449587,5,4,0,1,0.8,0.0
2022-10-02,0.052874999999999985,0.3947829195538081,8,3,2,3,0.375,0.25
2022-10-03,-0.38733333333333336,0.3695990620478719,6,0,4,2,0.0,0.6666666666666666
2022-10-04,0.24007142857142855,0.40826866423692404,14,7,2,5,0.5,0.14285714285714285
2022-10-05,-0.22833333333333336,0.5954882450561052,9,2,6,1,0.2222222222222222,0.6666666666666666
2022-10-06,0.30923076923076925,0.4475731139240742,13,8,2,3,0.6153846153846154,0.15384615384615385
2022-10-07,-0.10166666666666668,0.5525934447236188,12,4,6,2,0.3333333333333333,0.5
2022-10-08,-0.07242857142857144,0.6007439435518976,7,2,3,2,0.2857142857142857,0.42857142857142855
2022-10-09,-0.18628571428571425,0.5146895148565752,14,3,6,5,0.21428571428571427,0.42857142857142855
2022-10-10,-0.03,0.616171822047807,8,3,4,1,0.375,0.5
2022-10-11,0.1562857142857143,0.480540789683301,14,6,3,5,0.42857142857142855,0.21428571428571427
2022-10-12,0.07600000000000001,0.6762807109477543,11,5,4,2,0.45454545454545453,0.36363636363636365
2022-10-13,0.33946666666666664,0.5756540214234175,15,9,4,2,0.6,0.26666666666666666
2022-10-14,0.21059999999999998,0.4893478313020299,5,2,1,2,0.4,0.2
2022-10-15,0.02492307692307693,0.5703048105382568,13,5,4,4,0.38461538461538464,0.3076923076923077
